日期,風速m/s,風向D,氣壓mb,日輻射量cal/cm2,蒸發量mm,相對溼度%,最高溫度,最低溫度,平均溫度,翡翠水庫日平均水位/公尺,水庫有效蓄水量/百萬立方公尺,集水區平均雨量/毫米,水庫進流量/立方公尺,水庫放流量/立方公尺,進流量減放流量/立方公尺,南勢溪流量/立方公尺,南北勢溪合計原水量/立方公尺
2020-02-01,1.7,東南東,1013.7,252.5,3.4,75,17.6,6.3,11.5,165.15,291.594,0.0,"918,260","1,612,260","-694,000","1,130,040","2,742,300"
2020-02-02,1.1,東南東,1012.4,385.5,3.5,77,23.7,9.7,15.3,165.07,290.831,0.1,"822,492","1,776,492","-954,000","1,075,680","2,852,172"
2020-02-03,0.5,西南南,1011.5,503.4,1.6,87,22.0,12.4,15.9,164.94,289.747,7.3,"918,432","1,611,432","-693,000","1,027,440","2,638,872"
2020-02-04,0.3,西北西,1010.5,214.5,7.5,93,17.6,15.1,15.8,164.88,289.267,19.1,"1,094,880","1,613,880","-519,000","1,089,000","2,702,880"
2020-02-05,0.2,西南西,1012.9,100.8,4.7,92,15.5,13.7,14.5,164.88,289.249,14.3,"1,780,120","915,120","865,000","1,391,040","2,306,160"
2020-02-06,1.7,東,1010.0,43.7,9.7,85,21.6,14.0,17.4,164.99,290.253,8.3,"1,969,028","755,028","1,214,000","1,461,600","2,216,628"
2020-02-07,1.0,西,1012.1,184.6,2.6,93,16.8,14.4,15.2,165.13,291.471,4.5,"2,105,044","1,324,044","781,000","1,396,080","2,720,124"
2020-02-08,0.0,北,1015.5,222.6,3.0,93,15.1,13.0,13.9,165.2,292.029,1.2,"1,634,312","1,200,312","434,000","1,390,680","2,590,992"
2020-02-09,0.5,東北,1016.3,271.2,2.3,92,13.6,12.1,12.9,165.23,292.308,1.0,"1,410,180","1,323,180","87,000","1,359,000","2,682,180"
2020-02-10,2.3,東,1013.3,421.2,10.3,72,20.1,10.9,15.2,165.22,292.232,0.3,"1,138,180","1,485,180","-347,000","1,337,760","2,822,940"
2020-02-11,0.4,東,1011.5,352.0,2.5,83,22.0,13.7,17.1,165.18,291.837,0.0,"1,051,756","1,485,756","-434,000","1,270,080","2,755,836"
2020-02-12,1.0,東南東,1008.2,415.0,3.8,77,28.7,13.7,20.0,165.12,291.312,0.0,"913,984","1,608,984","-695,000","1,188,720","2,797,704"
2020-02-13,1.0,東南,1005.7,440.1,3.8,82,29.0,17.0,21.2,165.04,290.582,1.9,"907,108","1,773,108","-866,000","1,157,040","2,930,148"
2020-02-14,1.1,東,1005.3,486.9,3.9,86,27.9,17.9,20.8,164.93,289.697,2.6,"833,476","1,612,476","-779,000","1,112,400","2,724,876"
2020-02-15,0.9,東南東,1004.9,300.5,2.9,89,26.3,18.2,21.1,164.84,288.875,0.2,"660,936","1,611,936","-951,000","1,074,240","2,686,176"
2020-02-16,0.5,西南,1011.1,928.2,3.4,92,19.7,9.2,13.6,164.74,287.967,7.8,"867,392","1,903,392","-1,036,000","1,058,760","2,962,152"
2020-02-17,0.4,東北,1018.0,596.6,3.4,81,12.1,6.0,9.2,164.61,286.859,0.0,"670,020","1,618,020","-948,000","1,074,960","2,692,980"
2020-02-18,1.8,東北東,1017.7,410.2,6.7,72,15.8,5.8,10.9,164.5,285.897,0.1,"704,432","1,908,432","-1,204,000","1,000,080","2,908,512"
2020-02-19,1.9,東,1014.0,493.8,3.9,75,20.9,11.2,15.4,164.35,284.617,0.1,"710,752","1,912,752","-1,202,000","952,920","2,865,672"
2020-02-20,2.1,東南東,1015.0,462.9,4.2,78,23.1,11.8,16.9,164.18,283.201,1.4,"503,992","1,789,992","-1,286,000","927,360","2,717,352"
2020-02-21,1.1,東北東,1015.3,545.4,3.3,76,25.7,14.3,19.2,164.06,282.116,0.1,"552,492","1,920,492","-1,368,000","915,120","2,835,612"
2020-02-22,1.2,東南東,1016.7,439.5,1.9,87,23.6,15.1,17.9,163.87,280.544,13.3,"746,332","2,197,332","-1,451,000","882,720","3,080,052"
2020-02-23,2.6,東南東,1015.5,488.5,2.7,82,20.3,15.7,18.0,163.74,279.41,3.1,"777,216","1,629,216","-852,000","1,006,560","2,635,776"
2020-02-24,2.2,東,1010.0,547.7,4.4,76,26.1,17.5,21.4,163.64,278.618,4.6,"997,740","1,933,740","-936,000","953,280","2,887,020"
2020-02-25,1.0,東南,1008.1,541.1,4.1,77,29.9,15.7,21.4,163.51,277.445,0.0,"895,776","1,915,776","-1,020,000","915,120","2,830,896"
2020-02-26,1.4,南,1008.7,641.9,4.5,79,29.4,17.0,21.5,163.4,276.514,0.8,"799,440","2,071,440","-1,272,000","885,600","2,957,040"
2020-02-27,2.2,東南,1011.2,872.2,2.9,87,20.8,16.8,18.8,163.26,275.365,4.8,"836,592","1,937,592","-1,101,000","869,400","2,806,992"
2020-02-28,1.0,東南南,1007.2,659.1,3.3,83,27.3,17.3,20.8,163.11,274.103,2.6,"888,224","2,071,224","-1,183,000","892,440","2,963,664"
2020-02-29,0.5,東,1004.7,651.4,3.1,83,27.6,17.4,20.8,162.99,273.071,0.2,"845,128","1,942,128","-1,097,000","851,760","2,793,888"
2020-03-01,1.2,西南,1004.6,680.5,2.7,88,26.1,16.6,19.8,162.85,271.848,2.7,"895,212","2,074,212","-1,179,000","834,480","2,908,692"
2020-03-02,2.0,東南南,1010.6,906.1,2.2,85,17.1,14.6,16.0,162.71,270.728,3.1,"768,080","1,945,080","-1,177,000","848,880","2,793,960"
2020-03-03,1.3,東南,1008.9,917.1,4.3,77,24.5,15.5,19.6,162.56,269.408,0.2,"738,584","2,080,584","-1,342,000","818,280","2,898,864"
2020-03-04,0.3,西南南,1009.7,1005.7,3.6,91,18.8,14.1,16.6,162.41,268.199,6.5,"698,296","1,954,296","-1,256,000","827,280","2,781,576"
2020-03-05,1.8,東南,1011.8,830.8,7.2,88,14.9,13.0,14.0,162.29,267.267,18.7,"1,426,376","1,091,376","335,000","1,221,480","2,312,856"
2020-03-06,1.8,東南東,1006.7,799.6,4.2,76,24.7,14.7,19.1,162.34,267.584,0.2,"1,282,236","1,951,236","-669,000","1,099,080","3,050,316"
2020-03-07,0.5,東南,1004.1,708.8,2.8,82,26.8,16.1,20.3,162.23,266.654,0.0,"1,175,984","2,094,984","-919,000","992,160","3,087,144"
2020-03-08,1.8,東,1001.6,542.0,5.4,81,26.4,17.9,21.8,162.13,265.867,7.9,"1,012,932","1,930,932","-918,000","930,960","2,861,892"
2020-03-09,1.2,西南南,997.5,656.8,3.8,83,28.1,18.7,22.3,162.02,264.963,0.3,"1,280,632","1,780,632","-500,000","926,640","2,707,272"
2020-03-10,0.6,西北,1004.8,1173.0,7.7,91,21.4,13.3,16.7,162.17,266.261,43.0,"3,759,000",0,"3,759,000","1,712,880","1,712,880"
2020-03-11,2.5,東,1009.9,1046.8,5.5,73,18.6,13.3,16.2,162.52,269.209,0.2,"2,359,540","765,540","1,594,000","1,470,960","2,236,500"
2020-03-12,1.0,東北,1006.0,811.2,2.5,79,24.7,17.0,19.5,162.65,270.248,0.3,"1,687,452","1,519,452","168,000","1,292,760","2,812,212"
2020-03-13,0.8,西北西,1006.0,599.9,10.2,92,21.4,17.3,19.0,162.67,270.423,15.3,"1,692,712","935,712","757,000","1,282,680","2,218,392"
2020-03-14,0.1,西北,1009.6,697.9,5.9,92,17.4,13.0,14.5,162.82,271.676,14.2,"2,291,016","353,016","1,938,000","1,457,640","1,810,656"
2020-03-15,1.4,東,1010.1,919.5,6.5,67,22.4,10.7,15.5,163.01,273.3,0.0,"1,981,092","1,222,092","759,000","1,387,080","2,609,172"
2020-03-16,2.3,東,1010.9,691.9,7.7,59,22.9,10.7,16.8,163.07,273.799,0.0,"1,477,604","1,223,604","254,000","1,282,320","2,505,924"
2020-03-17,1.0,東南,1008.8,760.6,3.3,69,25.5,14.9,19.1,163.08,273.874,0.0,"1,217,368","1,639,368","-422,000","1,157,040","2,796,408"
2020-03-18,0.3,東北,1005.8,542.2,1.8,86,23.3,15.9,18.8,163.03,273.412,0.9,"1,093,876","1,347,876","-254,000","1,110,960","2,458,836"
2020-03-19,0.1,東北東,1004.7,453.4,1.5,92,20.2,17.3,18.4,162.97,272.916,6.7,"1,051,024","1,641,024","-590,000","1,101,600","2,742,624"
2020-03-20,1.8,東,1005.7,499.5,4.0,79,24.4,17.6,20.7,162.91,272.378,0.1,"881,232","1,640,232","-759,000","1,113,480","2,753,712"
2020-03-21,1.1,東南南,1004.6,576.5,3.2,77,30.5,17.7,23.2,162.81,271.539,0.1,"832,144","1,926,144","-1,094,000","995,400","2,921,544"
2020-03-22,0.4,東南,1003.0,562.3,4.6,79,32.1,19.3,24.0,162.67,270.374,0.4,"684,900","1,944,900","-1,260,000","958,320","2,903,220"
2020-03-23,1.3,東南東,1005.5,755.7,2.2,85,22.8,17.7,20.7,162.51,269.048,1.7,"710,080","1,801,080","-1,091,000","932,400","2,733,480"
2020-03-24,2.1,東南東,1005.3,787.1,2.4,79,26.8,17.6,21.5,162.39,268.042,2.0,"694,724","1,949,724","-1,255,000","906,480","2,856,204"
2020-03-25,0.9,東南東,1004.0,541.4,5.0,80,28.7,18.7,23.5,162.21,266.504,2.0,"689,132","2,109,132","-1,420,000","874,080","2,983,212"
2020-03-26,1.0,東,1003.9,689.1,5.7,75,31.1,20.1,25.0,162.08,265.418,0.1,"780,564","1,947,564","-1,167,000","832,320","2,779,884"
2020-03-27,0.8,東南南,1004.0,766.2,2.3,84,32.1,20.4,23.4,161.91,264.015,15.7,"949,604","2,114,604","-1,165,000","947,880","3,062,484"
2020-03-28,0.6,西南,1005.7,1397.7,15.4,91,20.8,13.3,17.5,161.84,263.509,24.7,"1,612,424","863,424","749,000","1,233,720","2,097,144"
2020-03-29,1.2,東南東,1005.9,1136.3,9.8,81,21.5,13.2,16.8,161.94,264.268,1.0,"1,333,988","1,001,988","332,000","1,236,600","2,238,588"
2020-03-30,0.7,西南,1003.6,1196.4,3.4,86,24.7,17.1,19.3,161.96,264.473,1.3,"1,190,680","1,273,680","-83,000","1,065,240","2,338,920"
2020-03-31,0.7,北,1002.9,1163.0,2.2,88,25.4,17.5,20.2,161.92,264.123,3.0,"1,063,920","1,978,920","-915,000","1,046,160","3,025,080"
2020-04-01,1.5,西南南,1007.5,1233.4,1.3,89,20.3,15.1,16.9,161.83,263.37,4.4,"1,052,384","1,551,384","-499,000","1,020,240","2,571,624"
2020-04-02,1.2,東南,1008.5,959.5,2.0,89,21.3,15.8,18.2,161.77,262.895,8.7,"1,027,848","1,276,848","-249,000","1,104,480","2,381,328"
2020-04-03,1.0,西南西,1008.0,1115.1,2.7,88,24.5,17.2,19.1,161.75,262.712,11.2,"1,194,136","1,277,136","-83,000","1,133,280","2,410,416"
2020-04-04,0.1,西南西,1009.8,819.7,1.4,92,17.4,14.9,16.5,161.75,262.698,3.2,"1,360,028","1,277,028","83,000","1,180,800","2,457,828"
2020-04-05,0.7,東,1010.9,824.4,1.9,88,17.6,14.7,15.6,161.76,262.767,2.5,"1,322,752","1,156,752","166,000","1,186,560","2,343,312"
2020-04-06,1.5,東南東,1007.4,966.7,1.4,86,18.5,15.0,16.6,161.75,262.715,9.0,"1,268,060","1,434,060","-166,000","1,205,280","2,639,340"
2020-04-07,0.1,西北西,1006.2,488.5,2.3,91,16.8,14.7,15.7,161.76,262.778,4.4,"1,324,660","1,158,660","166,000","1,396,800","2,555,460"
2020-04-08,0.7,東,1006.4,601.0,3.8,88,19.5,14.8,17.2,161.78,262.965,0.2,"1,219,184","887,184","332,000","1,340,640","2,227,824"
2020-04-09,0.8,東北東,1008.1,861.8,2.3,80,23.7,16.3,18.8,161.81,263.197,0.6,"1,218,592","1,550,592","-332,000","1,289,520","2,840,112"
2020-04-10,2.5,東,1008.5,752.5,6.5,69,26.3,16.4,20.7,161.76,262.767,0.0,"1,045,496","1,709,496","-664,000","1,214,640","2,924,136"
2020-04-11,0.8,西南南,1004.5,730.5,3.4,83,23.7,17.1,19.6,161.68,262.093,16.5,"1,102,240","1,434,240","-332,000","1,159,920","2,594,160"
2020-04-12,0.8,西南,1007.2,998.1,11.5,85,17.7,9.0,13.7,161.71,262.418,11.1,"1,749,176","337,176","1,412,000","1,522,800","1,859,976"
2020-04-13,1.0,東南,1009.1,1052.0,8.5,64,22.8,7.0,14.3,161.85,263.557,0.0,"1,558,212","976,212","582,000","1,468,800","2,445,012"
2020-04-14,2.0,東南東,1007.2,784.0,5.4,66,23.4,10.2,17.2,161.89,263.908,0.0,"1,222,112","1,139,112","83,000","1,334,160","2,473,272"
2020-04-15,1.4,東南,1005.1,787.1,4.2,71,25.1,15.1,19.2,161.86,263.582,0.1,"1,129,480","1,545,480","-416,000","1,244,880","2,790,360"
2020-04-16,1.9,東南東,1005.0,684.8,5.4,73,28.4,13.1,20.5,161.81,263.207,0.4,"961,264","1,626,264","-665,000","1,157,760","2,784,024"
2020-04-17,1.0,東南,1005.1,781.8,3.8,76,30.6,16.1,22.0,161.71,262.387,0.0,"798,680","1,462,680","-664,000","1,090,800","2,553,480"
2020-04-18,1.0,東南南,1004.7,747.4,3.9,80,30.0,17.9,22.8,161.59,261.332,0.0,"868,968","2,029,968","-1,161,000","1,044,720","3,074,688"
2020-04-19,0.7,東南,1001.6,702.3,3.1,84,29.8,19.7,23.6,161.46,260.306,0.0,"872,024","1,866,024","-994,000","992,880","2,858,904"
2020-04-20,2.1,東南東,1003.5,1037.0,4.0,85,25.2,20.6,22.3,161.33,259.251,0.8,"790,440","1,864,440","-1,074,000","948,600","2,813,040"
2020-04-21,0.8,南,1003.6,1525.9,2.0,89,26.3,19.3,21.3,161.18,257.975,1.5,"785,532","2,105,532","-1,320,000","916,200","3,021,732"
2020-04-22,1.7,東南南,1007.2,1438.3,2.3,88,19.9,17.8,18.6,161.04,256.8,12.1,"788,660","1,941,660","-1,153,000","930,960","2,872,620"
2020-04-23,2.2,東南東,1008.9,1113.9,6.1,90,18.8,15.5,17.2,160.95,256.135,31.2,"1,918,192","1,671,192","247,000","1,355,040","3,026,232"
2020-04-24,2.5,東南東,1009.5,503.9,14.3,91,16.6,15.0,15.7,161.19,258.155,20.2,"3,548,000",0,"3,548,000","2,704,320","2,704,320"
2020-04-25,0.8,東南東,1006.7,956.4,3.7,90,21.1,15.7,18.8,161.58,261.339,0.1,"2,405,000",0,"2,405,000","2,553,120","2,553,120"
2020-04-26,0.3,東南,1006.8,798.8,2.1,92,21.7,17.6,19.2,161.8,263.155,0.3,"1,652,016","488,016","1,164,000","1,858,320","2,346,336"
2020-04-27,1.7,東南東,1007.2,1600.4,2.3,82,23.0,17.6,20.5,161.91,264.026,2.4,"1,395,304","1,145,304","250,000","1,611,360","2,756,664"
2020-04-28,3.4,東,1008.1,1332.4,5.3,67,25.7,17.0,21.9,161.88,263.748,2.7,"1,210,056","1,627,056","-417,000","1,484,640","3,111,696"
2020-04-29,2.6,東,1006.4,975.1,6.2,66,28.9,19.1,23.6,161.86,263.627,0.0,"985,028","1,151,028","-166,000","1,418,040","2,569,068"
2020-04-30,1.2,東南,1005.1,858.8,5.7,73,32.2,17.2,23.9,161.78,262.982,0.0,"938,272","1,852,272","-914,000","1,345,680","3,197,952"
2020-05-01,0.8,東南南,1002.5,952.9,4.3,78,31.4,19.7,24.3,161.71,262.335,1.7,"835,716","1,831,716","-996,000","1,265,760","3,097,476"
2020-05-02,0.5,東南,999.5,1036.0,4.2,77,32.0,21.2,25.1,161.53,260.831,0.1,"805,312","2,379,312","-1,574,000","1,200,960","3,580,272"
2020-05-03,0.7,東南南,998.1,1022.9,5.0,79,33.5,21.3,26.3,161.34,259.248,0.3,"1,254,388","2,906,388","-1,652,000","1,150,560","4,056,948"
2020-05-04,0.8,南,999.6,888.8,5.6,77,35.2,22.8,27.8,161.12,257.463,0.0,"848,180","2,907,180","-2,059,000","1,090,800","3,997,980"
2020-05-05,0.7,東南,997.8,1059.5,3.3,79,33.5,23.5,27.2,160.94,255.937,0.0,"595,324","1,827,324","-1,232,000","1,035,360","2,862,684"
2020-05-06,0.7,東南南,998.5,1556.8,2.3,88,31.1,21.7,24.5,160.79,254.722,1.6,"602,796","1,832,796","-1,230,000","1,015,560","2,848,356"
2020-05-07,0.5,東南南,1000.1,1453.4,5.2,90,27.6,21.6,24.3,160.65,253.585,10.6,"770,120","1,833,120","-1,063,000","1,053,360","2,886,480"
2020-05-08,0.9,東南東,999.3,1021.0,3.5,82,33.8,22.3,26.4,160.51,252.423,0.7,"603,764","1,828,764","-1,225,000","969,840","2,798,604"
2020-05-09,0.7,東南,998.3,894.1,5.0,79,35.8,22.9,28.4,160.34,251.076,0.2,"566,668","2,113,668","-1,547,000","918,000","3,031,668"
2020-05-10,0.7,東南南,999.4,1016.4,3.0,84,34.8,23.8,27.8,160.16,249.597,29.4,"976,892","2,114,892","-1,138,000","1,164,600","3,279,492"
2020-05-11,0.7,西南,1000.3,2082.4,2.9,87,28.4,22.9,24.8,160.07,248.852,0.7,"1,107,872","1,837,872","-730,000","1,696,320","3,534,192"
2020-05-12,0.7,西南,1001.4,1979.9,2.8,92,23.4,20.3,22.0,159.95,247.871,11.0,"871,064","1,844,064","-973,000","1,343,520","3,187,584"
2020-05-13,2.4,東,1003.7,1604.0,3.0,69,29.2,20.4,24.9,159.83,246.905,0.0,"714,152","1,846,152","-1,132,000","1,337,760","3,183,912"
2020-05-14,1.0,東,1001.6,840.8,8.0,77,32.1,20.9,25.9,159.68,245.739,0.3,"717,852","1,848,852","-1,131,000","1,175,040","3,023,892"
2020-05-15,0.8,東南,999.2,1039.1,4.1,81,34.0,22.3,26.5,159.53,244.511,0.4,"561,544","1,850,544","-1,289,000","1,355,400","3,205,944"
2020-05-16,0.8,東北東,998.9,1226.8,16.4,87,33.2,22.0,24.8,159.45,243.923,55.3,"3,058,212","1,849,212","1,209,000","3,594,600","5,443,812"
2020-05-17,0.5,東南東,995.4,1174.7,6.1,81,32.3,20.9,25.7,159.67,245.618,0.5,"2,492,916","1,847,916","645,000","4,024,440","5,872,356"
2020-05-18,0.2,東北東,993.9,1008.7,3.0,90,26.3,22.2,24.1,159.66,245.574,4.9,"1,443,620","1,846,620","-403,000","2,701,800","4,548,420"
2020-05-19,0.3,東北北,997.2,1140.8,2.6,91,24.0,21.2,22.4,159.6,245.106,3.7,"1,440,712","1,844,712","-404,000","2,098,800","3,943,512"
2020-05-20,0.5,東南東,999.1,938.2,3.6,89,27.4,20.9,23.3,159.55,244.639,7.7,"1,284,780","1,848,780","-564,000","1,910,880","3,759,660"
2020-05-21,0.5,東南,996.8,892.3,15.6,88,28.2,22.1,24.4,159.5,244.384,56.6,"4,288,024","1,866,024","2,422,000","2,388,600","4,254,624"
2020-05-22,0.1,西南西,993.8,674.7,17.8,91,25.6,22.6,23.6,160.13,249.562,59.1,"11,688,712","5,183,712","6,505,000","5,237,640","10,421,352"
2020-05-23,0.3,西北西,996.3,389.9,16.3,91,24.4,22.2,23.0,160.93,256.021,17.7,"11,706,108","6,615,108","5,091,000","7,538,400","14,153,508"
2020-05-24,0.6,東,999.1,1338.6,7.8,79,31.9,22.1,25.4,161.15,257.693,0.9,"5,781,640","6,605,640","-824,000","5,263,200","11,868,840"
2020-05-25,0.4,東南,1000.1,1260.8,10.1,88,30.5,22.7,25.0,160.95,256.122,28.7,"4,179,392","5,413,392","-1,234,000","4,104,000","9,517,392"
2020-05-26,0.3,東南東,997.9,1255.5,4.1,85,31.0,22.7,26.4,160.83,255.132,3.6,"3,442,116","4,591,116","-1,149,000","3,578,400","8,169,516"
2020-05-27,0.4,西南南,999.7,1123.0,4.7,90,26.3,22.0,23.6,160.68,253.831,6.4,"2,573,056","4,048,056","-1,475,000","3,074,400","7,122,456"
2020-05-28,0.5,南,1001.4,552.1,35.5,91,23.4,21.6,22.5,161.07,257.366,101.5,"14,510,904","4,028,904","10,482,000","7,394,400","11,423,304"
2020-05-29,0.4,東南,1001.4,792.8,28.9,87,31.5,22.5,24.8,162.14,266.056,31.4,"11,223,276","6,546,276","4,677,000","13,946,400","20,492,676"
2020-05-30,0.4,東,1000.6,1039.9,7.4,85,31.7,22.8,26.6,162.48,268.838,6.9,"6,870,692","6,535,692","335,000","10,116,000","16,651,692"
2020-05-31,1.1,東北,1001.0,819.8,6.4,81,33.0,23.6,27.2,162.41,268.371,75.1,"9,804,900","6,525,900","3,279,000","6,346,800","12,872,700"
2020-06-01,0.5,東,1001.1,665.4,7.3,87,32.6,23.9,26.7,163.13,274.336,14.6,"9,950,652","6,908,652","3,042,000","5,335,200","12,243,852"
2020-06-02,0.7,東北北,999.8,700.5,9.6,84,33.4,23.5,27.3,163.14,274.321,9.8,"5,654,628","6,923,628","-1,269,000","3,931,200","10,854,828"
2020-06-03,0.3,東,998.1,852.9,5.1,80,33.9,24.2,28.1,162.9,272.277,0.1,"3,898,428","6,934,428","-3,036,000","3,492,000","10,426,428"
2020-06-04,0.5,北,997.5,795.3,5.7,76,35.8,24.0,28.6,162.47,268.622,0.1,"2,883,856","6,992,856","-4,109,000","2,925,000","9,917,856"
2020-06-05,0.5,東北,997.5,763.7,4.2,80,34.3,24.7,28.3,161.94,264.218,5.4,"2,449,516","6,864,516","-4,415,000","2,618,640","9,483,156"
2020-06-06,1.0,東北,996.5,922.6,4.3,80,34.3,24.4,28.0,161.4,259.763,7.2,"2,116,120","6,585,120","-4,469,000","2,375,280","8,960,400"
2020-06-07,0.3,北,997.5,1031.4,1.8,89,30.2,23.9,25.6,160.88,255.476,9.4,"2,070,932","6,178,932","-4,108,000","2,232,720","8,411,652"
2020-06-08,0.2,東北北,998.6,940.7,2.0,89,28.6,23.3,25.4,160.45,251.984,1.2,"1,507,556","4,610,556","-3,103,000","2,078,280","6,688,836"
2020-06-09,0.4,東,999.7,885.6,1.9,89,30.1,23.3,25.2,160.09,249.035,4.5,"1,454,248","4,054,248","-2,600,000","1,945,080","5,999,328"
2020-06-10,0.2,東北,999.3,869.0,4.0,77,34.5,23.0,27.6,159.97,248.023,0.0,"1,031,660","1,842,660","-811,000","1,780,560","3,623,220"
2020-06-11,0.4,東南東,998.0,750.2,3.9,82,33.0,24.7,27.5,159.86,247.205,3.6,"930,952","1,577,952","-647,000","1,789,560","3,367,512"
