日期,風速m/s,風向D,氣壓mb,日輻射量cal/cm2,蒸發量mm,相對溼度%,最高溫度,最低溫度,平均溫度,翡翠水庫日平均水位/公尺,水庫有效蓄水量/百萬立方公尺,集水區平均雨量/毫米,水庫進流量/立方公尺,水庫放流量/立方公尺,進流量減放流量/立方公尺,南勢溪流量/立方公尺,南北勢溪合計原水量/立方公尺
2023-01-16,0.3,西南南,1012.7,40.9,0.2,90.0,12.2,10.9,11.6,167.25,310.084,10.7,"1,678,344","2,122,344","-444,000","1,910,880","4,033,224"
2023-01-17,0.4,東南南,1012.4,81.2,0.2,86.0,16.5,11.9,14.2,167.12,308.877,5.0,"1,723,736","3,233,736","-1,510,000","1,856,160","5,089,896"
2023-01-18,0.2,西南,1014.5,32.2,0.3,91.0,14.3,12.6,13.1,167.02,307.974,5.7,"1,880,616","2,678,616","-798,000","1,807,200","4,485,816"
2023-01-19,2.1,東南東,1012.0,287.5,4.1,75.0,21.2,12.9,16.6,166.93,307.164,1.6,"1,797,484","2,684,484","-887,000","1,770,120","4,454,604"
2023-01-20,2.0,東南東,1013.2,39.0,0.3,82.0,17.3,14.3,15.6,166.81,306.156,6.9,"1,626,804","2,688,804","-1,062,000","1,720,080","4,408,884"
2023-01-21,1.9,東南東,1009.6,130.2,1.2,81.0,20.2,14.4,17.1,166.72,305.389,10.5,"1,860,116","2,125,116","-265,000","1,832,400","3,957,516"
2023-01-22,0.7,西北北,1006.7,332.7,1.7,79.0,26.2,14.2,18.5,166.73,305.492,0.1,"2,390,440","2,125,440","265,000","1,890,720","4,016,160"
2023-01-23,0.3,西北北,1006.1,55.9,0.2,90.0,19.3,15.8,17.1,166.73,305.396,4.7,"1,771,152","2,125,152","-354,000","1,810,800","3,935,952"
2023-01-24,0.6,西北西,1017.4,21.1,3.5,84.0,15.9,7.2,10.1,166.69,305.13,14.7,"2,036,324","2,124,324","-88,000","2,474,640","4,598,964"
2023-01-25,2.2,東,1014.7,170.1,1.9,68.0,13.4,6.9,10.1,166.67,304.935,1.1,"2,033,560","2,122,560","-89,000","2,453,040","4,575,600"
2023-01-26,0.7,西南南,1009.5,228.5,1.3,75.0,20.4,11.3,14.6,166.67,304.869,0.0,"1,681,992","2,122,992","-441,000","2,024,640","4,147,632"
2023-01-27,0.1,西北北,1014.4,20.1,0.3,87.0,13.8,6.9,10.1,166.57,304.014,1.8,"1,329,324","2,124,324","-795,000","1,876,320","4,000,644"
2023-01-28,0.0,東北北,1015.4,43.8,0.4,78.0,9.0,6.7,7.7,166.5,303.374,0.0,"1,243,980","2,125,980","-882,000","1,720,800","3,846,780"
2023-01-29,1.2,東,1013.1,219.9,1.0,72.0,17.1,7.5,11.5,166.38,302.341,0.0,"983,140","2,128,140","-1,145,000","1,586,160","3,714,300"
2023-01-30,2.2,東南東,1012.6,437.4,2.0,67.0,19.9,6.9,12.8,166.25,301.178,0.0,"900,424","2,132,424","-1,232,000","1,516,320","3,648,744"
2023-01-31,1.0,東南東,1007.6,423.9,2.6,70.0,24.0,8.7,15.2,166.11,299.939,0.0,"905,844","2,135,844","-1,230,000","1,465,920","3,601,764"
2023-02-01,0.9,東南東,1007.0,316.9,1.4,73.0,25.7,11.1,16.6,165.97,298.764,0.1,"674,080","1,288,080","-614,000","1,391,760","2,679,840"
2023-02-02,0.8,南,1010.4,37.6,0.2,88.0,16.6,15.2,15.7,165.9,298.12,3.4,"768,112","1,733,112","-965,000","1,356,480","3,089,592"
2023-02-03,3.2,東南東,1009.2,213.2,1.1,74.0,19.7,15.6,17.0,165.79,297.134,1.8,"699,172","1,574,172","-875,000","1,317,600","2,891,772"
2023-02-04,2.8,東南東,1008.3,119.4,1.2,79.0,19.5,16.4,17.6,165.68,296.215,6.0,"687,424","1,736,424","-1,049,000","1,283,040","3,019,464"
2023-02-05,0.4,西南,1006.0,112.7,0.1,90.0,20.8,16.4,18.0,165.59,295.395,21.4,"1,138,072","1,575,072","-437,000","1,336,320","2,911,392"
2023-02-06,0.4,西北北,1002.5,51.8,2.7,84.0,22.9,17.8,19.5,165.63,295.814,6.6,"2,066,788","580,788","1,486,000","1,435,680","2,016,468"
2023-02-07,0.7,西北北,1005.9,138.6,0.5,85.0,22.1,17.4,18.9,165.69,296.269,1.7,"1,566,824","1,741,824","-175,000","1,348,560","3,090,384"
2023-02-08,2.9,東南東,1007.1,278.5,2.0,78.0,23.1,18.1,19.8,165.65,295.952,7.2,"1,302,412","1,739,412","-437,000","1,289,520","3,028,932"
2023-02-09,1.1,西南西,1005.7,336.5,2.1,84.0,24.0,16.7,18.8,165.62,295.705,0.4,"1,723,824","1,723,824",0,"1,345,680","3,069,504"
2023-02-10,0.8,東南南,1006.4,70.2,0.4,88.0,20.0,16.5,17.9,165.61,295.643,3.5,"1,553,612","1,728,612","-175,000","1,270,080","2,998,692"
2023-02-11,2.0,東南南,1004.8,398.8,1.8,80.0,24.0,17.0,20.1,165.58,295.348,0.2,"1,374,400","1,724,400","-350,000","1,234,800","2,959,200"
2023-02-12,0.7,東南,1004.0,377.9,2.0,79.0,30.9,16.4,21.1,165.52,294.853,0.1,"1,085,212","1,696,212","-611,000","1,155,600","2,851,812"
2023-02-13,1.1,南,1004.2,278.1,1.4,81.0,29.3,14.5,19.8,165.44,294.071,2.4,"1,125,000","2,520,000","-1,395,000","1,116,000","3,636,000"
2023-02-14,0.3,西南西,1010.9,59.3,0.0,91.0,14.6,10.8,12.5,165.33,293.175,13.8,"1,213,164","1,996,164","-783,000","1,069,560","3,065,724"
2023-02-15,0.0,西北北,1016.0,33.4,0.4,86.0,11.4,9.4,10.4,165.25,292.46,2.0,"1,387,192","1,995,192","-608,000","1,105,200","3,100,392"
2023-02-16,2.4,東,1015.1,463.4,6.2,61.0,19.0,11.0,15.0,165.16,291.649,0.0,"1,095,496","1,790,496","-695,000","1,092,240","2,882,736"
2023-02-17,1.7,東南,1010.9,440.8,2.7,67.0,26.7,13.1,18.1,165.09,291.095,0.1,"948,404","1,729,404","-781,000","1,052,640","2,782,044"
2023-02-18,1.6,東南,1008.0,403.1,2.5,74.0,27.2,12.9,19.2,164.98,290.076,0.7,"968,188","2,440,188","-1,472,000","1,036,080","3,476,268"
2023-02-19,0.8,東南,1009.2,179.9,0.7,84.0,23.6,14.5,16.7,164.83,288.759,7.4,"938,100","2,321,100","-1,383,000","1,004,760","3,325,860"
2023-02-20,2.1,東南東,1012.3,110.7,1.3,68.0,15.5,13.2,14.3,164.68,287.492,0.5,"925,772","1,874,772","-949,000","1,065,600","2,940,372"
2023-02-21,0.8,東南南,1015.0,38.3,0.3,80.0,14.7,11.9,13.1,164.56,286.482,5.0,"946,828","2,151,828","-1,205,000","980,640","3,132,468"
2023-02-22,0.9,南,1011.3,178.0,0.2,87.0,19.4,11.9,15.0,164.42,285.251,15.1,"1,102,104","1,876,104","-774,000","1,139,760","3,015,864"
2023-02-23,0.2,西,1006.9,170.8,0.3,90.0,20.6,15.7,17.7,164.41,285.248,19.8,"2,410,444","1,464,444","946,000","1,487,520","2,951,964"
2023-02-24,0.3,西,1009.6,137.2,0.8,88.0,18.5,12.9,16.2,164.6,286.827,11.9,"3,273,040","1,463,040","1,810,000","1,528,560","2,991,600"
2023-02-25,0.1,西,1018.5,19.4,2.3,91.0,13.1,10.9,12.3,164.79,288.55,10.8,"2,689,368","442,368","2,247,000","1,848,960","2,291,328"
2023-02-26,0.1,東北,1021.6,49.9,2.1,84.0,12.5,10.1,11.2,165.06,290.86,0.2,"2,429,000",0,"2,429,000","2,167,920","2,167,920"
2023-02-27,2.1,東南東,1017.2,438.9,3.8,59.0,21.6,11.2,16.1,165.27,292.645,0.8,"1,756,968","886,968","870,000","1,889,280","2,776,248"
2023-02-28,1.6,東,1011.8,459.9,3.1,68.0,26.5,12.5,18.8,165.33,293.207,0.1,"1,346,232","1,172,232","174,000","1,606,680","2,778,912"
2023-03-01,1.0,南,1011.1,370.8,1.9,76.0,25.5,13.3,17.4,165.33,293.149,0.0,"1,077,264","1,860,264","-783,000","1,465,200","3,325,464"
2023-03-02,1.0,東北東,1016.4,110.6,1.9,66.0,17.0,13.3,14.6,165.24,292.377,0.0,"969,916","1,577,916","-608,000","1,339,200","2,917,116"
2023-03-03,2.2,東,1014.3,441.6,3.5,64.0,20.4,11.3,15.6,165.16,291.663,0.0,"909,224","1,864,224","-955,000","1,260,720","3,124,944"
2023-03-04,0.2,東南,1014.7,146.2,0.5,81.0,19.2,11.2,14.6,165.04,290.614,0.7,"828,472","1,868,472","-1,040,000","1,206,720","3,075,192"
2023-03-05,1.1,東,1014.2,546.0,3.7,64.0,23.2,9.1,15.0,164.91,289.513,0.0,"657,588","1,869,588","-1,212,000","1,136,160","3,005,748"
2023-03-06,3.0,東南東,1012.1,536.9,3.3,59.0,23.4,9.0,15.8,164.77,288.298,0.0,"634,468","1,584,468","-950,000","1,057,680","2,642,148"
2023-03-07,2.3,東南東,1010.2,505.7,3.2,63.0,25.3,12.0,17.8,164.62,286.992,0.0,"627,268","1,748,268","-1,121,000","1,041,840","2,790,108"
2023-03-08,1.4,東南,1008.7,467.5,2.2,69.0,27.7,11.8,18.3,164.49,285.865,0.0,"688,224","2,323,224","-1,635,000","969,840","3,293,064"
2023-03-09,0.9,東南,1007.7,389.7,2.2,68.0,27.4,13.2,18.0,164.34,284.521,0.0,"717,884","2,176,884","-1,459,000","936,720","3,113,604"
2023-03-10,2.7,東南東,1007.5,545.7,4.2,64.0,25.5,12.2,18.8,164.13,282.74,0.0,"519,400","2,318,400","-1,799,000","897,120","3,215,520"
2023-03-11,1.7,東,1007.5,461.6,3.6,64.0,26.8,14.7,20.3,163.96,281.253,0.0,"640,928","2,177,928","-1,537,000","872,640","3,050,568"
2023-03-12,1.5,南,1009.0,497.1,3.4,68.0,29.5,13.6,19.6,163.75,279.503,3.7,"535,492","2,325,492","-1,790,000","854,640","3,180,132"
2023-03-13,0.6,東南南,1012.0,41.9,0.1,88.0,13.8,11.9,12.8,163.55,277.785,8.3,"597,784","2,042,784","-1,445,000","949,680","2,992,464"
2023-03-14,2.3,東南東,1005.9,359.9,1.6,75.0,23.0,12.4,16.9,163.4,276.535,1.2,"615,400","2,057,400","-1,442,000","906,480","2,963,880"
2023-03-15,1.1,東南,1006.9,462.8,2.5,72.0,28.1,13.6,19.3,163.22,275.016,0.0,"593,868","2,201,868","-1,608,000","810,720","3,012,588"
2023-03-16,1.9,東,1007.7,335.8,2.8,72.0,27.4,16.7,21.5,163.01,273.215,0.3,"501,136","2,357,136","-1,856,000","786,240","3,143,376"
2023-03-17,0.7,西北北,1005.8,389.9,2.3,77.0,27.4,16.3,20.7,162.79,271.402,0.0,"567,644","2,335,644","-1,768,000","768,240","3,103,884"
2023-03-18,2.4,東,1007.0,155.0,1.9,79.0,19.5,17.3,18.0,162.6,269.727,1.7,"522,428","2,200,428","-1,678,000","749,520","2,949,948"
2023-03-19,1.6,東,1005.0,224.8,1.6,79.0,23.5,17.2,19.6,162.36,267.79,1.3,"412,336","2,337,336","-1,925,000","738,720","3,076,056"
2023-03-20,0.4,南,1001.3,227.7,1.4,79.0,28.3,17.5,21.2,162.18,266.215,0.0,"609,424","2,195,424","-1,586,000","722,160","2,917,584"
2023-03-21,0.6,東南南,997.9,350.5,2.3,76.0,30.8,18.5,23.3,161.95,264.307,0.0,"520,340","2,351,340","-1,831,000","715,680","3,067,020"
2023-03-22,0.9,東南南,996.7,483.0,3.1,73.0,33.4,20.9,25.5,161.73,262.518,0.0,"406,192","2,067,192","-1,661,000","687,600","2,754,792"
2023-03-23,1.2,西南南,999.3,407.3,2.9,74.0,34.2,19.4,23.6,161.48,260.448,0.0,"467,720","2,619,720","-2,152,000","671,760","3,291,480"
2023-03-24,0.7,西南南,1004.0,258.2,1.6,79.0,25.9,17.8,21.3,161.23,258.381,0.2,"443,500","2,506,500","-2,063,000","665,280","3,171,780"
2023-03-25,1.5,南,1004.4,184.1,0.5,84.0,24.5,16.6,19.5,161.0,256.502,15.1,"630,036","2,358,036","-1,728,000","677,520","3,035,556"
2023-03-26,0.2,西南,1006.3,50.7,0.3,89.0,17.0,14.9,16.0,160.8,254.842,7.4,"705,328","2,345,328","-1,640,000","951,480","3,296,808"
2023-03-27,1.0,東南,1007.9,130.0,0.3,86.0,19.1,15.1,16.4,160.64,253.51,10.6,"607,108","2,079,108","-1,472,000","732,960","2,812,068"
2023-03-28,1.2,東南東,1008.2,153.5,2.0,87.0,21.1,15.0,17.8,160.48,252.232,8.9,"766,216","1,827,216","-1,061,000","869,040","2,696,256"
2023-03-29,0.8,西南,1004.3,142.4,1.2,87.0,24.2,17.9,19.8,160.33,250.984,2.2,"1,108,388","2,249,388","-1,141,000","820,800","3,070,188"
2023-03-30,0.6,西南西,1002.8,107.3,1.2,87.0,20.6,16.7,18.3,160.2,249.956,0.7,"1,038,128","2,095,128","-1,057,000","793,440","2,888,568"
2023-03-31,0.2,東,1004.2,122.9,0.6,83.0,19.8,16.0,17.5,160.04,248.588,0.9,"794,832","2,255,832","-1,461,000","796,320","3,052,152"
2023-04-01,0.2,西北北,1002.7,122.9,4.1,91.0,19.4,16.4,17.8,159.88,247.34,4.4,"663,444","1,311,444","-648,000","804,240","2,115,684"
2023-04-02,1.2,東,1003.3,271.2,4.0,76.0,24.5,17.4,19.9,159.68,245.739,0.5,"628,044","2,971,044","-2,343,000","873,360","3,844,404"
2023-04-03,2.3,東南東,1003.0,533.5,4.5,67.0,26.9,16.5,21.3,159.53,244.525,0.0,"633,336","1,842,336","-1,209,000","766,800","2,609,136"
2023-04-04,1.7,東南東,1001.2,341.1,2.8,66.0,27.8,18.5,22.5,159.3,242.619,0.0,"621,204","2,550,204","-1,929,000","750,960","3,301,164"
2023-04-05,0.6,東,1002.0,176.2,0.4,83.0,26.4,18.5,21.7,159.11,241.14,3.9,"551,968","1,993,968","-1,442,000","729,360","2,723,328"
2023-04-06,0.4,東北北,1001.4,185.9,0.4,86.0,26.8,19.3,22.3,158.9,239.462,0.0,"603,160","2,279,160","-1,676,000","741,600","3,020,760"
2023-04-07,0.2,西北,1007.4,47.8,1.8,89.0,21.7,14.8,16.5,158.69,237.798,10.3,"1,021,864","2,691,864","-1,670,000","724,320","3,416,184"
2023-04-08,1.3,東,1012.0,109.0,1.7,68.0,18.4,13.9,16.0,158.49,236.146,0.0,"1,030,420","2,694,420","-1,664,000","734,400","3,428,820"
2023-04-09,2.5,東,1007.7,343.0,4.0,57.0,23.3,16.1,18.8,158.3,234.649,0.0,"634,196","2,135,196","-1,501,000","727,200","2,862,396"
2023-04-10,1.6,東南東,1004.5,468.8,3.3,64.0,28.4,14.6,21.2,158.06,232.765,0.1,"457,632","2,581,632","-2,124,000","708,480","3,290,112"
2023-04-11,1.1,東南南,1002.6,538.7,2.7,68.0,31.2,17.4,23.2,157.83,230.975,0.0,"445,480","2,166,480","-1,721,000","696,960","2,863,440"
2023-04-12,1.8,東南東,1003.0,359.8,3.5,70.0,29.6,18.3,23.2,157.57,228.903,2.1,"519,264","2,778,264","-2,259,000","650,160","3,428,424"
2023-04-13,2.1,東,1001.5,381.9,3.3,71.0,29.6,20.9,24.5,157.28,226.7,2.3,"500,964","2,438,964","-1,938,000","653,040","3,092,004"
2023-04-14,0.7,東南南,999.1,394.7,2.3,76.0,31.4,19.4,24.4,157.01,224.617,0.0,"526,724","2,606,724","-2,080,000","642,960","3,249,684"
2023-04-15,0.7,東南南,998.6,393.8,0.6,90.0,22.5,16.5,20.5,156.77,222.715,11.9,"690,068","2,452,068","-1,762,000","718,560","3,170,628"
2023-04-16,0.9,東南,999.2,600.9,3.4,70.0,33.5,15.2,23.0,156.57,221.229,0.0,"445,572","2,047,572","-1,602,000","700,560","2,748,132"
2023-04-17,1.1,東南,1002.7,594.5,3.1,69.0,32.7,16.9,23.9,156.35,219.522,0.0,"427,564","2,172,564","-1,745,000","632,160","2,804,724"
2023-04-18,1.2,東,1001.0,437.7,2.8,70.0,32.8,18.9,24.8,156.05,217.282,0.0,"432,584","2,620,584","-2,188,000","613,440","3,234,024"
2023-04-19,0.7,東南,994.8,258.8,1.2,81.0,31.9,21.2,24.2,155.84,215.651,18.6,"624,748","2,348,748","-1,724,000","678,240","3,026,988"
2023-04-20,0.4,西北,994.4,260.8,8.7,91.0,23.8,20.5,21.8,155.73,214.913,32.2,"1,598,704","475,704","1,123,000","1,449,720","1,925,424"
2023-04-21,0.0,西南南,999.9,109.8,6.3,90.0,21.7,18.9,20.1,155.85,215.832,2.1,"1,065,160","614,160","451,000","1,189,080","1,803,240"
2023-04-22,0.3,東南東,1002.6,65.2,2.8,81.0,21.3,18.4,19.6,155.85,215.795,0.1,"860,568","2,060,568","-1,200,000","969,840","3,030,408"
2023-04-23,1.1,東南,1003.7,82.5,2.8,78.0,27.7,18.0,21.8,155.71,214.685,0.1,"653,152","1,774,152","-1,121,000","866,880","2,641,032"
2023-04-24,0.2,西南,1004.6,320.5,0.5,91.0,21.5,18.4,20.1,155.57,213.638,10.4,"848,448","1,892,448","-1,044,000","823,680","2,716,128"
2023-04-25,0.6,西南南,1003.4,117.4,0.9,88.0,21.3,17.7,19.0,155.41,212.459,1.2,"737,852","1,776,852","-1,039,000","785,520","2,562,372"
2023-04-26,1.2,東南,1005.7,117.4,2.2,81.0,18.3,17.3,17.8,155.27,211.45,3.4,"735,996","1,920,996","-1,185,000","756,000","2,676,996"
2023-04-27,1.5,東南東,1005.3,165.5,1.7,74.0,23.8,18.0,21.1,155.08,210.029,0.0,"791,408","2,193,408","-1,402,000","722,160","2,915,568"
2023-04-28,1.0,東南,1003.3,485.9,1.3,76.0,32.0,18.4,24.2,154.92,208.839,0.6,"671,220","1,922,220","-1,251,000","682,560","2,604,780"
2023-04-29,0.5,東南南,1000.8,390.4,0.5,74.0,31.6,20.5,25.3,154.73,207.441,1.3,"692,848","2,086,848","-1,394,000","651,600","2,738,448"
2023-04-30,1.6,東南,1003.0,208.8,0.6,78.0,22.6,18.0,20.1,154.52,205.919,3.9,"658,128","2,194,128","-1,536,000","630,000","2,824,128"
2023-05-01,2.5,東,1005.1,454.2,5.4,62.0,26.7,17.5,21.6,154.35,204.631,0.0,"624,648","1,935,648","-1,311,000","609,840","2,545,488"
2023-05-02,1.7,東南東,1004.9,453.6,6.0,72.0,29.8,19.8,24.9,154.12,203.015,6.9,"549,068","2,218,068","-1,669,000","594,000","2,812,068"
2023-05-03,1.5,東南東,1002.2,457.65,0.1,69.0,31.5,24.9,27.4,153.84,200.986,1.7,"769,844","2,432,844","-1,663,000","572,400","3,005,244"
2023-05-04,0.6,東南南,999.3,461.7,2.9,75.0,33.4,22.1,27.0,153.69,199.845,0.1,"944,244","2,816,244","-1,872,000","555,840","3,372,084"
2023-05-05,0.5,東南,995.5,508.2,3.8,73.0,35.7,23.2,28.0,153.43,198.01,0.0,"807,172","2,528,172","-1,721,000","594,720","3,122,892"
2023-05-06,0.4,東,994.5,383.7,2.8,75.0,34.4,23.2,27.4,153.2,196.337,3.9,"755,824","2,254,824","-1,499,000","600,480","2,855,304"
2023-05-07,0.6,西北,996.6,183.5,0.3,86.0,28.8,18.9,23.0,152.96,194.669,10.2,"620,404","2,116,404","-1,496,000","780,480","2,896,884"
2023-05-08,0.1,南,1002.9,106.5,1.2,89.0,21.0,18.0,19.0,152.83,193.785,27.8,"1,360,980","1,360,980",0,"1,211,040","2,572,020"
2023-05-09,0.4,東南東,1004.6,133.7,0.7,77.0,20.7,17.5,18.9,152.85,193.871,1.3,"1,306,112","1,661,112","-355,000","1,200,960","2,862,072"
2023-05-10,1.6,東南東,1004.0,579.4,1.6,61.0,27.8,17.4,21.9,152.78,193.373,0.2,"1,051,716","1,831,716","-780,000","992,160","2,823,876"
2023-05-11,1.4,東南東,1004.1,293.5,0.7,69.0,28.1,18.3,22.9,152.65,192.459,0.0,"983,924","1,974,924","-991,000","905,040","2,879,964"
2023-05-12,0.2,東,1003.5,210.8,0.8,81.0,28.9,19.9,23.1,152.47,191.164,5.9,"792,764","2,134,764","-1,342,000","861,120","2,995,884"
2023-05-13,0.2,東北,1003.0,175.15,0.7,89.0,23.0,19.6,21.1,152.27,189.723,1.8,"720,536","2,128,536","-1,408,000","837,360","2,965,896"
2023-05-14,0.6,東,1000.9,139.5,1.0,83.0,24.4,19.5,21.3,152.1,188.557,0.2,"702,196","1,964,196","-1,262,000","800,640","2,764,836"
2023-05-15,0.7,東南東,1000.1,379.5,2.8,72.0,31.6,18.5,23.0,151.9,187.114,0.0,"616,560","2,293,560","-1,677,000","767,520","3,061,080"
2023-05-16,2.5,東,999.6,566.5,3.4,65.0,30.8,20.2,25.4,151.64,185.35,0.0,"552,232","2,153,232","-1,601,000","727,200","2,880,432"
2023-05-17,1.1,東,998.4,519.0,1.8,71.0,32.9,21.5,26.5,151.37,183.428,0.0,"442,376","2,450,376","-2,008,000","713,520","3,163,896"
2023-05-18,1.5,東北,995.1,601.2,1.8,71.0,36.4,22.6,28.5,151.12,181.733,0.0,"526,224","2,593,224","-2,067,000","693,720","3,286,944"
2023-05-19,0.3,東北,999.0,410.85,1.2,93.0,25.3,21.8,23.4,150.86,179.948,25.2,"769,608","1,867,608","-1,098,000","830,160","2,697,768"
2023-05-20,0.5,東南南,1000.0,220.5,0.7,85.0,27.8,21.2,24.2,150.7,178.839,0.2,"705,488","2,005,488","-1,300,000","816,480","2,821,968"
2023-05-21,0.8,東南,999.3,367.1,2.3,80.0,32.7,21.8,25.9,150.5,177.468,7.5,"608,560","1,699,560","-1,091,000","745,920","2,445,480"
2023-05-22,1.7,西南南,996.2,454.8,4.0,75.0,35.4,21.2,27.3,150.28,175.996,18.1,"790,148","2,624,148","-1,834,000","743,040","3,367,188"
2023-05-23,0.5,東南東,1001.7,330.3,4.3,83.0,21.3,19.4,20.2,150.2,175.517,13.7,"1,562,000",0,"1,562,000","1,647,720","1,647,720"
2023-05-24,0.8,東南東,1000.6,205.8,1.1,80.0,27.6,18.9,22.7,150.3,176.117,6.2,"1,198,948","2,013,948","-815,000","1,197,360","3,211,308"
2023-05-25,0.5,東北北,1002.5,278.2,0.4,83.0,30.3,22.1,24.9,150.21,175.511,0.3,"923,584","1,873,584","-950,000","1,095,840","2,969,424"
2023-05-26,1.8,東南,1002.2,552.0,1.1,71.0,34.0,22.0,27.3,150.07,174.57,0.6,"945,980","2,026,980","-1,081,000","983,520","3,010,500"
2023-05-27,3.2,東,1000.8,675.0,2.1,60.0,31.5,24.1,27.2,149.87,173.222,0.7,"688,500","1,966,500","-1,278,000","921,600","2,888,100"
2023-05-28,2.8,東,998.8,683.4,2.2,64.0,32.6,21.6,27.6,149.69,172.008,3.6,"630,348","2,037,348","-1,407,000","877,680","2,915,028"
2023-05-29,3.7,東,996.4,604.0,2.1,63.0,33.9,26.3,29.0,149.45,170.379,3.2,"591,040","2,192,040","-1,601,000","838,080","3,030,120"
2023-05-30,2.2,東南東,993.5,405.0,1.7,73.0,31.4,25.4,27.8,149.25,169.062,11.9,"724,820","2,051,820","-1,327,000","879,480","2,931,300"
2023-05-31,0.3,西南西,990.5,141.7,0.2,90.0,27.4,23.0,25.1,149.22,169.089,76.7,"5,468,056","259,056","5,209,000","7,013,880","7,272,936"
2023-06-01,1.6,西北西,990.0,136.5,0.2,87.0,27.8,23.3,24.9,150.51,177.764,19.1,"8,732,000",0,"8,732,000","13,356,000","13,356,000"
2023-06-02,0.6,北,994.8,435.3,0.3,77.0,34.0,23.1,28.0,151.49,184.404,0.2,"4,583,000",0,"4,583,000","6,699,600","6,699,600"
2023-06-03,0.8,東南東,998.7,335.1,0.4,80.0,34.2,24.3,27.4,151.95,187.633,1.5,"2,452,000",0,"2,452,000","4,006,800","4,006,800"
2023-06-04,0.4,東,999.6,249.3,0.9,84.0,32.1,23.9,26.8,152.27,189.906,52.4,"3,671,000",0,"3,671,000","8,839,800","8,839,800"
2023-06-05,0.5,東北北,998.9,415.1,0.4,80.0,33.4,23.3,27.4,153.44,198.316,25.0,"9,388,000",0,"9,388,000","20,898,000","20,898,000"
2023-06-06,0.7,北,998.6,521.9,0.7,78.0,34.8,23.9,27.6,154.33,204.676,3.6,"4,809,000",0,"4,809,000","11,304,000","11,304,000"
2023-06-07,0.6,東北北,999.6,483.5,0.6,81.0,35.2,22.9,27.4,154.8,208.072,4.4,"2,574,000",0,"2,574,000","9,262,800","9,262,800"
2023-06-08,0.3,西北,997.3,430.7,7.3,77.0,34.6,24.6,28.7,155.09,210.164,3.9,"1,773,000",0,"1,773,000","6,289,200","6,289,200"
2023-06-09,0.6,東南東,994.7,70.5,1.0,88.0,32.0,24.3,25.8,155.52,213.657,83.5,"9,083,000",0,"9,083,000","9,273,600","9,273,600"
