日期,風速m/s,風向D,氣壓mb,日輻射量cal/cm2,蒸發量mm,相對溼度%,最高溫度,最低溫度,平均溫度,翡翠水庫日平均水位/公尺,水庫有效蓄水量/百萬立方公尺,集水區平均雨量/毫米,水庫進流量/立方公尺,水庫放流量/立方公尺,進流量減放流量/立方公尺,南勢溪流量/立方公尺,南北勢溪合計原水量/立方公尺
2022-01-23,0.7,西北北,1001.6,534.4,2.8,86,24.3,17.3,19.3,169.28,328.309,0.5,"16,113,446","16,297,488","-184,042","7,167,600","23,465,088"
2022-01-24,0.2,西,1005.4,366.0,0.2,91,17.9,16.0,17.0,168.32,319.496,4.8,"5,038,096","14,583,096","-9,545,000","4,784,400","19,367,496"
2022-01-25,1.8,東南東,1007.1,486.4,2.6,81,22.0,16.1,18.2,167.67,313.724,2.6,"3,413,068","6,718,068","-3,305,000","3,445,200","10,163,268"
2022-01-26,1.1,東南東,1006.8,276.2,2.0,79,25.6,16.8,20.4,167.25,310.0,1.4,"2,734,104","6,736,104","-4,002,000","2,861,640","9,597,744"
2022-01-27,0.6,西北,1007.3,303.3,1.8,79,26.7,15.7,20.0,166.96,307.464,0.2,"1,949,320","3,280,320","-1,331,000","2,710,440","5,990,760"
2022-01-28,0.9,東南,1007.4,799.7,0.3,88,19.9,17.2,18.5,166.8,306.045,18.2,"2,213,508","3,542,508","-1,329,000","2,627,280","6,169,788"
2022-01-29,0.3,西南,1004.3,421.7,2.5,90,17.6,15.5,16.3,166.84,306.429,17.3,"3,140,228","2,166,228","974,000","2,738,160","4,904,388"
2022-01-30,0.1,西北西,1008.3,281.9,2.5,89,15.6,11.3,13.2,166.83,306.341,10.7,"3,670,392","3,847,392","-177,000","2,801,520","6,648,912"
2022-01-31,2.1,東,1011.3,466.2,2.0,71,16.5,11.5,14.4,166.78,305.853,0.2,"3,133,276","4,107,276","-974,000","2,779,920","6,887,196"
2022-02-01,0.4,東南南,1009.3,791.0,1.1,85,18.1,14.9,16.1,166.77,305.798,12.5,"2,340,092","2,428,092","-88,000","2,672,640","5,100,732"
2022-02-02,0.2,西南西,1009.5,351.9,3.7,90,19.9,15.2,16.8,166.77,305.816,14.2,"2,608,656","2,431,656","177,000","2,778,480","5,210,136"
2022-02-03,0.4,西,1007.8,393.6,5.2,91,16.9,15.1,15.8,166.8,306.093,27.8,"3,978,096","3,270,096","708,000","2,905,920","6,176,016"
2022-02-04,0.3,西,1011.2,406.2,2.6,91,15.1,12.5,14.0,167.0,307.871,23.5,"5,591,756","3,285,756","2,306,000","3,519,000","6,804,756"
2022-02-05,0.6,東南南,1014.6,441.8,2.7,85,13.5,12.1,12.9,167.0,307.826,2.8,"5,504,228","6,747,228","-1,243,000","3,476,520","10,223,748"
2022-02-06,2.1,東南東,1014.0,323.5,1.8,81,15.8,12.7,14.0,166.76,305.71,8.2,"4,002,292","6,746,292","-2,744,000","3,115,080","9,861,372"
2022-02-07,1.6,東北東,1007.3,691.2,1.2,76,22.7,13.6,17.3,166.71,305.322,4.0,"2,634,484","1,307,484","1,327,000","2,898,000","4,205,484"
2022-02-08,0.4,北,1010.7,334.6,1.4,88,15.5,13.5,14.5,166.85,306.536,2.4,"2,280,980","1,306,980","974,000","2,728,080","4,035,060"
2022-02-09,0.7,南,1008.9,253.6,4.2,89,17.7,14.9,16.0,166.93,307.242,4.6,"1,839,160","1,307,160","532,000","2,606,400","3,913,560"
2022-02-10,0.6,南,1008.7,354.9,1.5,88,19.8,15.4,16.9,166.97,307.589,3.6,"1,630,372","1,275,372","355,000","2,444,400","3,719,772"
2022-02-11,0.9,東南東,1006.5,438.8,2.7,79,25.7,16.2,20.1,167.02,308.022,3.2,"1,558,748","1,025,748","533,000","2,305,800","3,331,548"
2022-02-12,0.2,西北,1006.2,314.4,0.6,89,19.8,16.9,17.8,167.1,308.792,1.8,"1,672,416","340,416","1,332,000","2,148,120","2,488,536"
2022-02-13,1.4,東南南,1004.4,378.5,2.5,83,22.5,15.2,18.1,167.24,310.01,14.3,"1,617,124","461,124","1,156,000","2,072,880","2,534,004"
2022-02-14,0.4,西北北,1008.5,430.4,7.6,89,15.3,13.1,14.2,167.44,311.832,25.4,"3,764,620","2,161,620","1,603,000","3,139,200","5,300,820"
2022-02-15,1.6,東南東,1007.9,657.4,2.7,76,19.3,13.1,15.9,167.63,313.471,3.2,"3,507,648","2,079,648","1,428,000","2,967,300","5,046,948"
2022-02-16,0.3,東南南,1007.2,377.1,3.2,88,17.3,14.7,15.6,167.64,313.564,17.9,"3,318,012","3,318,012",0,"2,628,000","5,946,012"
2022-02-17,0.7,西南南,1006.2,302.9,4.2,91,19.3,15.0,16.4,167.8,315.047,40.4,"8,229,624","4,650,624","3,579,000","2,785,320","7,435,944"
2022-02-18,0.2,西南西,1006.2,389.6,5.0,90,18.6,14.6,16.3,167.93,316.143,19.9,"8,829,776","10,978,776","-2,149,000","3,087,000","14,065,776"
2022-02-19,0.2,西,1008.1,493.7,4.9,91,16.9,12.4,15.3,167.67,313.839,38.4,"9,016,824","10,714,824","-1,698,000","3,909,600","14,624,424"
2022-02-20,0.6,南,1014.7,575.8,3.9,88,12.4,9.9,10.6,167.65,313.631,33.4,"11,249,600","10,713,600","536,000","7,578,000","18,291,600"
2022-02-21,1.9,東,1013.3,621.6,3.3,88,14.5,10.1,12.7,167.64,313.586,39.9,"10,445,600","10,713,600","-268,000","7,956,000","18,669,600"
2022-02-22,0.8,東南南,1012.6,592.7,5.0,90,16.3,13.9,15.0,167.94,316.263,49.7,"16,026,576","12,087,576","3,939,000","12,996,000","25,083,576"
2022-02-23,0.2,西,1014.8,794.5,8.3,91,14.5,11.7,13.0,167.97,316.456,54.1,"14,922,752","16,447,752","-1,525,000","12,121,200","28,568,952"
2022-02-24,0.6,南,1016.5,674.8,7.1,83,14.5,11.4,12.7,167.88,315.754,10.3,"9,884,600","9,525,600","359,000","10,479,600","20,005,200"
2022-02-25,0.9,東,1013.3,524.7,2.9,78,20.4,12.7,16.2,167.92,315.989,0.3,"4,923,140","5,998,140","-1,075,000","7,203,600","13,201,740"
2022-02-26,0.0,東南南,1010.8,1087.1,2.2,80,23.9,12.9,17.7,167.97,316.534,0.3,"2,908,812","1,744,812","1,164,000","5,252,400","6,997,212"
2022-02-27,0.8,東北東,1010.6,415.5,3.4,74,21.4,15.5,17.3,167.88,315.71,0.0,"2,064,752","3,496,752","-1,432,000","4,255,200","7,751,952"
2022-02-28,0.1,東南,1008.2,620.7,3.1,70,30.0,14.5,20.4,167.84,315.322,0.0,"1,470,588","1,023,588","447,000","3,513,600","4,537,188"
2022-03-01,0.2,東南,1006.9,147.7,1.9,77,28.2,14.8,20.6,167.9,315.926,0.0,"1,313,412","776,412","537,000","3,084,480","3,860,892"
2022-03-02,0.7,東南南,1008.3,145.9,0.8,85,19.5,17.8,18.6,167.95,316.34,1.6,"1,198,800","1,018,800","180,000","2,833,200","3,852,000"
2022-03-03,1.4,東南東,1006.4,212.6,1.7,74,26.9,17.4,20.7,167.96,316.422,0.8,"1,059,624","1,059,624",0,"2,647,440","3,707,064"
2022-03-04,0.3,東南南,1003.8,262.1,3.5,79,28.4,16.4,20.9,167.96,316.422,0.0,"847,600","489,600","358,000","2,488,320","2,977,920"
2022-03-05,1.1,東南東,1004.7,181.7,1.5,79,21.8,17.6,19.7,167.99,316.702,0.1,"825,776","736,776","89,000","2,342,880","3,079,656"
2022-03-06,2.1,東南東,1006.5,206.0,5.3,73,20.1,17.0,18.7,167.99,316.721,7.1,"641,188","730,188","-89,000","2,162,880","2,893,068"
2022-03-07,1.5,西,1006.8,328.7,3.9,93,17.1,10.6,14.3,168.0,316.758,25.9,"1,681,976","2,219,976","-538,000","2,161,440","4,381,416"
2022-03-08,1.5,東,1008.1,349.2,5.8,65,22.0,10.5,15.6,167.9,315.859,0.0,"1,389,412","1,478,412","-89,000","2,190,600","3,669,012"
2022-03-09,1.9,東,1007.0,218.2,5.2,61,25.6,11.0,18.8,167.93,316.191,0.0,"1,038,248","769,248","269,000","1,951,920","2,721,168"
2022-03-10,0.3,東北北,1005.6,100.1,1.9,69,25.7,14.7,19.4,167.95,316.295,0.0,"845,388","845,388",0,"1,785,600","2,630,988"
2022-03-11,0.4,東南南,1004.3,164.6,2.8,71,29.0,13.5,20.0,167.94,316.266,0.3,"796,276","1,155,276","-359,000","1,657,440","2,812,716"
2022-03-12,1.6,東,1003.2,198.7,5.2,68,27.9,17.2,22.4,167.91,315.948,0.0,"825,176","1,183,176","-358,000","1,571,400","2,754,576"
2022-03-13,0.3,東南東,1003.0,131.4,2.5,74,29.4,16.7,21.8,167.83,315.266,0.0,"805,568","1,520,568","-715,000","1,497,600","3,018,168"
2022-03-14,0.6,東南,1002.3,222.2,3.2,75,29.3,16.4,21.7,167.73,314.308,0.0,"874,276","1,857,276","-983,000","1,432,080","3,289,356"
2022-03-15,0.9,東南東,1001.3,205.9,5.1,71,29.9,16.7,22.7,167.63,313.471,0.0,"705,356","1,687,356","-982,000","1,403,640","3,090,996"
2022-03-16,1.7,東南東,1001.2,214.6,4.2,69,29.0,18.6,23.6,167.53,312.589,0.0,"714,724","1,517,724","-803,000","1,348,200","2,865,924"
2022-03-17,0.5,南,998.9,232.8,2.4,73,30.9,19.8,23.8,167.41,311.509,2.8,"784,748","1,853,748","-1,069,000","1,309,680","3,163,428"
2022-03-18,0.4,西北北,999.1,,0.4,86,22.8,16.0,19.1,167.31,310.57,2.7,"784,488","1,852,488","-1,068,000","1,278,720","3,131,208"
2022-03-19,0.9,東南南,1000.9,410.3,2.2,73,29.0,14.8,21.0,167.19,309.491,3.8,"705,784","1,682,784","-977,000","1,226,880","2,909,664"
2022-03-20,1.6,東,1003.6,360.9,3.4,76,27.5,19.7,22.3,167.08,308.555,4.1,"882,776","1,681,776","-799,000","1,228,320","2,910,096"
2022-03-21,1.0,西南南,1003.4,392.5,2.1,81,28.5,19.5,22.5,166.98,307.663,4.8,"1,039,864","2,016,864","-977,000","1,240,560","3,257,424"
2022-03-22,0.5,西南西,1005.0,109.7,0.4,89,20.1,16.4,17.8,166.87,306.713,4.0,"872,520","1,847,520","-975,000","1,146,960","2,994,480"
2022-03-23,0.3,西南,1006.1,,0.1,91,17.1,13.7,15.1,166.78,305.886,14.6,"1,138,548","1,846,548","-708,000","1,374,840","3,221,388"
2022-03-24,1.5,東南東,1005.7,146.5,0.8,79,21.7,13.8,18.2,166.73,305.403,1.7,"979,200","1,510,200","-531,000","1,261,080","2,771,280"
2022-03-25,0.6,東南,1001.0,422.9,2.3,77,30.9,18.7,23.1,166.67,304.95,0.3,"811,972","1,341,972","-530,000","1,181,520","2,523,492"
2022-03-26,0.2,東南,1000.8,173.7,4.7,89,27.3,18.6,22.4,166.6,304.272,30.9,"1,322,772","1,676,772","-354,000","1,245,600","2,922,372"
2022-03-27,1.9,東南,1005.8,153.7,12.6,86,18.6,14.4,16.7,166.7,305.297,24.6,"3,334,956","502,956","2,832,000","2,482,560","2,985,516"
2022-03-28,0.6,東南,1009.5,,12.3,94,18.1,14.4,16.0,167.14,309.237,52.8,"5,602,000",0,"5,602,000","2,846,520","2,846,520"
2022-03-29,2.2,東,1007.7,207.4,10.7,77,24.5,16.7,20.9,167.95,316.432,16.4,"8,103,612","2,016,612","6,087,000","4,712,400","6,729,012"
2022-03-30,0.8,東南,1006.5,313.2,1.8,80,27.7,19.4,22.8,168.14,317.993,0.1,"4,163,024","5,421,024","-1,258,000","3,161,880","8,582,904"
2022-03-31,0.5,南,1008.3,136.7,0.8,86,23.5,16.7,20.2,168.01,316.874,3.6,"2,757,196","3,116,196","-359,000","2,704,680","5,820,876"
2022-04-01,0.5,東南,1014.2,181.4,0.6,85,16.8,12.9,14.8,159.52,278.598,19.2,"1,341,116","2,242,116","-901,000","710,640","2,952,756"
2022-04-02,0.1,西北西,1013.7,181.4,1.4,92,14.7,12.7,13.6,159.38,277.48,0.0,"719,404","2,026,404","-1,307,000","584,640","2,611,044"
2022-04-03,0.0,北,1014.1,181.4,4.8,92,14.9,12.7,13.5,159.17,275.769,0.1,"683,260","2,476,260","-1,793,000","570,240","3,046,500"
2022-04-04,1.6,東,1013.2,181.4,1.6,77,20.2,13.0,17.2,158.96,274.023,4.6,"608,884","2,392,884","-1,784,000","734,400","3,127,284"
2022-04-05,1.0,東南東,1009.3,354.5,2.8,69,26.4,16.2,20.9,158.74,272.221,0.5,"614,200","2,230,200","-1,616,000","955,440","3,185,640"
2022-04-06,1.5,東南東,1007.2,354.5,1.6,73,23.7,18.2,20.0,158.57,270.869,0.5,"618,272","2,068,272","-1,450,000","756,720","2,824,992"
2022-04-07,0.9,東南東,1007.2,125.8,0.8,79,22.7,18.1,19.3,158.39,269.41,2.9,"698,476","2,224,476","-1,526,000","745,920","2,970,396"
2022-04-08,2.6,東,1005.9,432.6,5.3,64,25.7,17.9,21.3,158.17,267.679,3.8,"698,924","2,379,924","-1,681,000","726,480","3,106,404"
2022-04-09,2.0,東南東,1003.3,599.8,5.1,65,28.4,16.2,22.6,157.96,266.027,8.2,"784,576","2,376,576","-1,592,000","778,320","3,154,896"
2022-04-10,0.9,東南東,1002.2,528.8,3.7,70,33.4,17.1,23.8,157.78,264.543,11.4,"945,660","2,373,660","-1,428,000","855,360","3,229,020"
2022-04-11,0.6,東南南,1000.6,418.9,2.0,76,32.1,20.2,24.8,157.62,263.335,0.0,"869,948","1,896,948","-1,027,000","870,480","2,767,428"
2022-04-12,0.4,東南,998.7,459.1,3.6,74,33.1,19.2,25.0,157.53,262.236,0.0,"871,688","2,210,688","-1,339,000","775,440","2,986,128"
2022-04-13,0.4,東南南,996.7,398.5,3.3,74,32.4,20.6,24.9,157.48,260.655,0.1,"717,380","2,365,380","-1,648,000","734,400","3,099,780"
2022-04-14,0.1,東南東,999.6,218.1,0.4,90,21.9,18.3,20.3,157.28,258.762,0.0,"722,384","2,676,384","-1,954,000","720,720","3,397,104"
2022-04-15,0.3,西北西,1004.7,218.1,1.2,90,20.6,16.3,18.2,156.81,256.942,0.0,"724,744","2,514,744","-1,790,000","686,880","3,201,624"
2022-04-16,0.7,東南東,1006.2,134.1,2.0,79,19.9,15.7,17.3,156.58,255.113,0.7,"650,496","2,510,496","-1,860,000","674,640","3,185,136"
2022-04-17,0.9,東南東,1007.0,100.4,0.3,82,19.0,14.9,17.1,156.32,253.137,0.0,"657,704","2,662,704","-2,005,000","649,440","3,312,144"
2022-04-18,0.6,西南西,1006.9,140.9,0.5,85,21.4,16.6,18.5,156.13,251.683,38.9,"1,808,732","2,346,732","-538,000","669,600","3,016,332"
2022-04-19,0.6,東南東,1008.5,105.5,0.2,91,17.2,15.0,16.0,156.08,251.266,0.4,"1,113,908","2,188,908","-1,075,000","689,760","2,878,668"
2022-04-20,0.5,東南東,1005.2,144.4,1.4,84,22.8,14.9,18.3,155.9,249.911,0.0,"887,304","2,342,304","-1,455,000","716,400","3,058,704"
2022-04-21,0.1,東南南,1003.7,238.8,1.0,83,27.2,18.0,21.4,155.69,248.277,1.6,"816,728","2,494,728","-1,678,000","683,280","3,178,008"
2022-04-22,0.5,東南南,1002.8,511.2,3.2,74,33.3,18.9,24.8,155.5,246.864,0.1,"813,384","2,181,384","-1,368,000","652,320","2,833,704"
2022-04-23,0.4,東南南,1000.7,360.9,2.4,79,32.1,21.5,25.3,155.29,245.276,0.6,"666,116","2,332,116","-1,666,000","626,400","2,958,516"
2022-04-24,0.5,東南東,1000.0,350.0,2.2,83,32.8,21.6,24.8,155.15,244.285,70.0,"3,374,596","1,708,596","1,666,000","990,000","2,698,596"
2022-04-25,0.4,東南南,999.4,385.9,1.9,81,31.7,20.5,25.5,155.64,248.02,11.0,"3,893,832","311,832","3,582,000","1,198,800","1,510,632"
2022-04-26,0.4,南,998.0,545.3,4.2,75,35.3,22.8,27.7,155.91,250.01,7.7,"2,492,928","2,186,928","306,000","1,085,760","3,272,688"
2022-04-27,0.3,東南南,1000.6,271.1,1.8,84,31.4,22.4,26.1,155.89,249.908,2.1,"1,711,764","1,405,764","306,000","1,046,880","2,452,644"
2022-04-28,0.5,南,1001.5,491.5,3.1,81,33.1,21.7,25.9,155.93,250.17,0.6,"1,491,628","1,874,628","-383,000","993,600","2,868,228"
2022-04-29,1.0,東南南,1002.4,414.5,1.7,81,34.3,20.0,24.7,155.86,249.614,0.0,"1,264,608","2,029,608","-765,000","949,680","2,979,288"
2022-04-30,1.8,東南南,1004.3,232.8,1.6,79,25.0,19.4,21.2,155.75,248.773,6.5,"1,343,976","2,183,976","-840,000","911,520","3,095,496"
2022-05-01,0.2,東南,1006.9,147.7,1.9,77,28.2,14.8,20.6,165.57,295.271,13.4,"864,404","1,999,404","-1,135,000","925,200","2,924,604"
2022-05-02,0.7,東南南,1008.3,145.9,0.8,85,19.5,17.8,18.6,165.48,294.507,20.2,"1,220,716","1,831,716","-611,000","1,261,080","3,092,796"
2022-05-03,1.4,東南東,1006.4,212.6,1.7,74,26.9,17.4,20.7,165.48,294.518,14.3,"1,514,716","1,165,716","349,000","1,398,600","2,564,316"
2022-05-04,0.3,東南南,1003.8,262.1,3.5,79,28.4,16.4,20.9,165.59,295.504,14.3,"2,485,188","1,000,188","1,485,000","1,715,760","2,715,948"
2022-05-05,1.1,東南東,1004.7,181.7,1.5,79,21.8,17.6,19.7,165.77,297.014,2.2,"2,489,304","1,001,304","1,488,000","1,764,000","2,765,304"
2022-05-06,2.1,東南東,1006.5,206.0,5.3,73,20.1,17.0,18.7,165.9,298.124,0.7,"1,782,884","1,168,884","614,000","1,479,600","2,648,484"
2022-05-07,1.5,西,1006.8,328.7,3.9,93,17.1,10.6,14.3,165.94,298.468,0.0,"1,257,028","1,169,028","88,000","1,312,560","2,481,588"
2022-05-08,1.5,東,1008.1,349.2,5.8,65,22.0,10.5,15.6,165.92,298.321,0.6,"1,072,816","1,335,816","-263,000","1,228,320","2,564,136"
2022-05-09,1.9,東,1007.0,218.2,5.2,61,25.6,11.0,18.8,165.85,297.664,2.2,"1,125,680","2,002,680","-877,000","1,185,840","3,188,520"
2022-05-10,0.3,東北北,1005.6,100.1,1.9,69,25.7,14.7,19.4,165.78,297.141,22.4,"1,334,736","1,334,736",0,"1,352,160","2,686,896"
2022-05-11,0.4,東南南,1004.3,164.6,2.8,71,29.0,13.5,20.0,165.79,297.156,3.7,"1,748,208","1,835,208","-87,000","1,541,880","3,377,088"
2022-05-12,1.6,東,1003.2,198.7,5.2,68,27.9,17.2,22.4,165.79,297.181,18.4,"1,851,668","1,501,668","350,000","1,461,240","2,962,908"
2022-05-13,0.3,東南東,1003.0,131.4,2.5,74,29.4,16.7,21.8,165.8,297.28,3.7,"2,081,144","2,169,144","-88,000","1,572,480","3,741,624"
2022-05-14,0.6,東南,1002.3,222.2,3.2,75,29.3,16.4,21.7,165.75,296.915,32.3,"3,449,540","2,835,540","614,000","2,020,320","4,855,860"
2022-05-15,0.9,東南東,1001.3,205.9,5.1,71,29.9,16.7,22.7,166.06,299.676,19.4,"3,603,000",0,"3,603,000","2,574,000","2,574,000"
2022-05-16,1.7,東南東,1001.2,214.6,4.2,69,29.0,18.6,23.6,166.53,303.82,37.5,"6,481,172","1,358,172","5,123,000","3,020,760","4,378,932"
2022-05-17,0.5,南,998.9,232.8,2.4,73,30.9,19.8,23.8,167.21,309.792,11.5,"6,683,080","2,152,080","4,531,000","4,964,400","7,116,480"
2022-05-18,0.4,西北北,999.1,232.8,0.4,86,22.8,16.0,19.1,167.35,310.993,4.7,"4,228,128","3,337,128","891,000","3,302,640","6,639,768"
2022-05-19,0.9,東南南,1000.9,410.3,2.2,73,29.0,14.8,21.0,167.6,313.229,21.9,"3,925,416","2,140,416","1,785,000","3,244,320","5,384,736"
2022-05-20,1.6,東,1003.6,360.9,3.4,76,27.5,19.7,22.3,167.56,312.761,0.4,"4,465,252","6,696,252","-2,231,000","3,093,120","9,789,372"
2022-05-21,1.0,西南南,1003.4,392.5,2.1,81,28.5,19.5,22.5,167.3,310.455,0.6,"2,889,168","4,935,168","-2,046,000","2,678,400","7,613,568"
2022-05-22,0.5,西南西,1005.0,109.7,0.4,89,20.1,16.4,17.8,167.02,308.018,1.5,"2,280,348","4,944,348","-2,664,000","2,311,920","7,256,268"
2022-05-23,0.3,西南,1006.1,109.7,0.1,91,17.1,13.7,15.1,166.71,305.26,0.4,"1,650,324","4,482,324","-2,832,000","2,111,040","6,593,364"
2022-05-24,1.5,東南東,1005.7,146.5,0.8,79,21.7,13.8,18.2,166.39,302.422,28.1,"1,963,124","4,520,124","-2,557,000","2,002,320","6,522,444"
2022-05-25,0.6,東南,1001.0,422.9,2.3,77,30.9,18.7,23.1,166.19,300.767,72.4,"7,651,088","6,770,088","881,000","2,974,680","9,744,768"
2022-05-26,0.2,東南,1000.8,173.7,4.7,89,27.3,18.6,22.4,166.74,305.842,71.2,"15,955,796","6,737,796","9,218,000","6,746,400","13,484,196"
2022-05-27,1.9,東南,1005.8,153.7,12.6,86,18.6,14.4,16.7,167.82,315.305,35.3,"12,844,832","6,674,832","6,170,000","9,014,400","15,689,232"
2022-05-28,0.6,東南,1009.5,153.7,12.3,94,18.1,14.4,16.0,168.18,318.393,2.1,"7,377,344","6,658,344","719,000","7,135,200","13,793,544"
2022-05-29,2.2,東,1007.7,207.4,10.7,77,24.5,16.7,20.9,168.08,317.439,0.1,"4,502,616","6,656,616","-2,154,000","4,453,200","11,109,816"
2022-05-30,0.8,東南,1006.5,313.2,1.8,80,27.7,19.4,22.8,167.74,314.305,4.3,"3,485,552","7,863,552","-4,378,000","3,689,640","11,553,192"
2022-05-31,0.5,南,1008.3,136.7,0.8,86,23.5,16.7,20.2,167.39,311.6,131.2,"18,317,252","13,401,252","4,916,000","5,828,400","19,229,652"
2022-06-01,0.5,東南東,997.1,463.4,3.1,81,32.2,21.7,26.5,156.51,254.622,31.5,"2,479,976","1,472,976","1,007,000","1,150,560","2,623,536"
2022-06-02,0.4,東南南,996.3,393.2,2.2,82,34.7,24.0,26.8,156.7,256.17,26.3,"3,412,312","1,470,312","1,942,000","1,298,880","2,769,192"
2022-06-03,0.4,東南,997.1,421.2,8.6,82,34.2,23.4,26.4,157.09,259.232,2.2,"4,744,104","1,462,104","3,282,000","2,039,040","3,501,144"
2022-06-04,0.6,東南,997.1,391.4,4.3,83,34.2,23.5,26.2,157.38,261.416,0.0,"2,873,692","1,459,692","1,414,000","1,784,880","3,244,572"
2022-06-05,0.4,東南東,993.3,603.7,4.3,73,36.2,23.4,28.3,157.5,262.4,6.5,"2,010,360","1,458,360","552,000","1,460,160","2,918,520"
2022-06-06,0.6,東北北,992.7,212.0,2.0,82,31.3,23.4,26.1,157.56,262.834,6.4,"1,773,324","1,458,324","315,000","1,333,440","2,791,764"
2022-06-07,0.7,西北北,996.9,128.9,2.2,92,25.6,20.4,22.6,157.57,262.887,2.5,"1,377,236","1,456,236","-79,000","1,282,680","2,738,916"
2022-06-08,1.2,東南東,999.0,131.4,0.5,93,24.0,21.0,22.0,157.55,262.723,0.4,"1,219,840","1,455,840","-236,000","1,426,680","2,882,520"
2022-06-09,0.2,東南東,998.5,235.2,0.5,87,29.6,21.1,24.4,157.51,262.492,19.0,"1,532,184","1,454,184","78,000","1,467,000","2,921,184"
2022-06-10,0.3,東南東,996.6,280.9,1.0,84,31.9,22.8,25.7,157.54,262.686,0.1,"1,457,280","1,457,280",0,"1,428,840","2,886,120"
2022-06-11,0.3,南,998.1,329.6,4.1,84,32.5,22.2,25.4,157.51,262.43,0.0,"1,064,576","1,458,576","-394,000","1,283,040","2,741,616"
2022-06-12,0.3,東南,998.7,151.6,1.9,89,26.6,21.9,24.0,157.46,262.013,0.0,"987,116","1,459,116","-472,000","1,206,000","2,665,116"
